,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude,geometry,index_right,boro_code,boro_name,county_fip,ntacode,ntaname,shape_area,shape_leng
347,goDXrRg_k5fuB8E4emZZ8g,kung-fu-tea-elmhurst-3,Kung Fu Tea,https://s3-media2.fl.yelpcdn.com/bphoto/__zkd04AFU55yOtxHICELw/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-elmhurst-3?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,9,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7414856, 'longitude': -73.8827445}",[],,"{'address1': '82-02 45th Ave', 'address2': '', 'address3': None, 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['82-02 45th Ave', 'Elmhurst, NY 11373']}",19292161616.0,(929) 216-1616,10233.581586865634,40.7414856,-73.8827445,POINT (-73.8827445 40.7414856),62,4.0,Queens,081,QN50,Elmhurst-Maspeth,21927768.8531,32362.8012579
348,dbfFj6ENhWieONl7iWU_zw,pink-forest-forest-hills-2,Pink Forest,https://s3-media4.fl.yelpcdn.com/bphoto/ByteE-4bGazr3JT4lkWzfw/o.jpg,False,https://www.yelp.com/biz/pink-forest-forest-hills-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,128,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 40.7193406921021, 'longitude': -73.8424153243383}","['delivery', 'pickup']",$,"{'address1': '72-01 Austin St', 'address2': '', 'address3': None, 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['72-01 Austin St', 'Forest Hills, NY 11375']}",17185754086.0,(718) 575-4086,12893.928844325144,40.7193406921021,-73.8424153243383,POINT (-73.8424153243383 40.7193406921021),190,4.0,Queens,081,QN17,Forest Hills,57823290.3238,36173.6497604
349,Dv04gXJ8y4szp6y3LXr81w,tiger-hill-flushing,Tiger Hill,https://s3-media1.fl.yelpcdn.com/bphoto/XyEOvPlZSYAT1uYdKmrKyA/o.jpg,False,https://www.yelp.com/biz/tiger-hill-flushing?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,14,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.0,"{'latitude': 40.76027, 'longitude': -73.82834}","['delivery', 'pickup']",,"{'address1': '136-49 Roosevelt Ave', 'address2': 'Ste 1', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['136-49 Roosevelt Ave', 'Ste 1', 'Flushing, NY 11354']}",,,15247.385491430785,40.76027,-73.82834,POINT (-73.82834 40.76027),155,4.0,Queens,081,QN22,Flushing,37864244.6349,38368.0678904
350,i8aUeHmdINsEWceJGBy-QQ,kung-fu-tea-elmhurst-4,Kung Fu Tea,https://s3-media2.fl.yelpcdn.com/bphoto/esYn31AIx129I0xQEa_TJA/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-elmhurst-4?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,142,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 40.7375709, 'longitude': -73.8767088}","['delivery', 'pickup']",$,"{'address1': '86-12 Justice Ave', 'address2': '', 'address3': '', 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['86-12 Justice Ave', 'Elmhurst, NY 11373']}",19294620010.0,(929) 462-0010,10533.464543433722,40.7375709,-73.8767088,POINT (-73.8767088 40.7375709),144,4.0,Queens,081,QN29,Elmhurst,32674800.5481,36711.5550646
351,iOvpwwO3JuWQPSEh6Ohxvw,corndog-union-new-york,Corndog Union,https://s3-media3.fl.yelpcdn.com/bphoto/16hJe1qdCzp1g26FIxlKIw/o.jpg,False,https://www.yelp.com/biz/corndog-union-new-york?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,2,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.75165937071459, 'longitude': -73.98667104542255}",[],,"{'address1': '995A 6th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['995A 6th Ave', 'New York, NY 10018']}",,,5178.795135598804,40.75165937071459,-73.98667104542255,POINT (-73.98667104542255 40.75165937071459),3,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.2409,27032.7003748
352,8BbeJmdz62BaePjcL4xmng,cold-crush-ave-jamaica,Cold Crush Ave,https://s3-media2.fl.yelpcdn.com/bphoto/vagpmftr4LFwIsrrw4ABug/o.jpg,False,https://www.yelp.com/biz/cold-crush-ave-jamaica?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,2,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.7090795, 'longitude': -73.7984094}",[],,"{'address1': '16417 Hillside Ave', 'address2': '', 'address3': None, 'city': 'Jamaica', 'zip_code': '11432', 'country': 'US', 'state': 'NY', 'display_address': ['16417 Hillside Ave', 'Jamaica, NY 11432']}",,,16515.042692210634,40.7090795,-73.7984094,POINT (-73.7984094 40.7090795),59,4.0,Queens,081,QN61,Jamaica,47308037.0589,43696.3651692
353,soxHF78MXTALY4d9JIn9ug,vivi-bubble-tea-elmhurst,Vivi Bubble Tea,https://s3-media4.fl.yelpcdn.com/bphoto/J8UA9I92xcvxFp6Kf5ZXKg/o.jpg,False,https://www.yelp.com/biz/vivi-bubble-tea-elmhurst?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,128,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 40.7404822760514, 'longitude': -73.8791940873497}","['delivery', 'pickup']",$,"{'address1': '83-28 Broadway', 'address2': '', 'address3': '', 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['83-28 Broadway', 'Elmhurst, NY 11373']}",17185658801.0,(718) 565-8801,10452.77302755381,40.7404822760514,-73.8791940873497,POINT (-73.8791940873497 40.7404822760514),62,4.0,Queens,081,QN50,Elmhurst-Maspeth,21927768.8531,32362.8012579
354,KReqHbkgAb5_FhGAK7HDyA,kung-fu-tea-brooklyn,Kung Fu Tea,https://s3-media2.fl.yelpcdn.com/bphoto/icaUvDNkd_WyxLrRsQgKAg/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-brooklyn?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,130,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.0,"{'latitude': 40.6380363231817, 'longitude': -74.0064186417162}","['delivery', 'pickup']",$,"{'address1': '806 55th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['806 55th St', 'Brooklyn, NY 11220']}",17186335588.0,(718) 633-5588,7564.915903733312,40.6380363231817,-74.0064186417162,POINT (-74.0064186417162 40.6380363231817),150,3.0,Brooklyn,047,BK34,Sunset Park East,27110066.2118,25901.8259108
355,tRkS7n-kw1Kekxj4CPViVQ,gong-cha-flushing-8,Gong Cha,https://s3-media3.fl.yelpcdn.com/bphoto/8RwPBeRBroq-5JG6OFEVng/o.jpg,False,https://www.yelp.com/biz/gong-cha-flushing-8?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,141,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.759645, 'longitude': -73.829045}",[],$$,"{'address1': '136-20 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['136-20 Roosevelt Ave', 'Flushing, NY 11354']}",17183537327.0,(718) 353-7327,15172.070771941051,40.759645,-73.829045,POINT (-73.829045 40.759645),155,4.0,Queens,081,QN22,Flushing,37864244.6349,38368.0678904
356,TL5bG4t5cw6NRp5UvI0dPw,cream-coffee-and-tea-shop-brooklyn-2,Cream Coffee & Tea Shop,https://s3-media2.fl.yelpcdn.com/bphoto/2MKGqr3ytY9hxG7d5DJdtQ/o.jpg,False,https://www.yelp.com/biz/cream-coffee-and-tea-shop-brooklyn-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,183,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'macarons', 'title': 'Macarons'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 40.6332643, 'longitude': -74.0272763}",[],$$,"{'address1': '7210 B 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7210 B 3rd Ave', 'Brooklyn, NY 11209']}",17183335288.0,(718) 333-5288,8494.503893619698,40.6332643,-74.0272763,POINT (-74.0272763 40.6332643),115,3.0,Brooklyn,047,BK31,Bay Ridge,67227112.1869,44551.6717606
357,hTgz6L9PbB5f5fGF5lMWUA,duomi-rice-yogurt-house-flushing-2,Duomi Rice Yogurt House,https://s3-media2.fl.yelpcdn.com/bphoto/FmnUSZfQKRxTdgdl5fWqNw/o.jpg,False,https://www.yelp.com/biz/duomi-rice-yogurt-house-flushing-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,17,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 40.7594624, 'longitude': -73.83203209999999}","['delivery', 'pickup']",,"{'address1': '3907 Prince St', 'address2': 'Ste 1J', 'address3': None, 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['3907 Prince St', 'Ste 1J', 'Flushing, NY 11354']}",16463466241.0,(646) 346-6241,14933.262188704855,40.7594624,-73.83203209999999,POINT (-73.83203209999999 40.7594624),155,4.0,Queens,081,QN22,Flushing,37864244.6349,38368.0678904
358,jizUggU8TnQBcMuqIVt3Ww,mochinut-bayside-bayside,Mochinut Bayside,https://s3-media4.fl.yelpcdn.com/bphoto/J8p8mQlAyfTgBYbFImWvOQ/o.jpg,False,https://www.yelp.com/biz/mochinut-bayside-bayside?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,14,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 40.76449, 'longitude': -73.77146}","['delivery', 'pickup']",,"{'address1': '45-43B Bell Blvd', 'address2': None, 'address3': '', 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['45-43B Bell Blvd', 'Bayside, NY 11361']}",17188198153.0,(718) 819-8153,19951.419920607805,40.76449,-73.77146,POINT (-73.77146 40.76449),82,4.0,Queens,081,QN46,Bayside-Bayside Hills,80765266.4554,42989.3586688
359,6evDC62OwL1SewmR6ui6lw,vivi-bubble-tea-brooklyn-6,Vivi Bubble Tea,https://s3-media3.fl.yelpcdn.com/bphoto/1xHxT2Ehz5pxDm5VIRbgJA/o.jpg,False,https://www.yelp.com/biz/vivi-bubble-tea-brooklyn-6?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,61,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.602259323006, 'longitude': -73.9943466778923}","['delivery', 'pickup']",$,"{'address1': '2169 86th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['2169 86th St', 'Brooklyn, NY 11214']}",13477027899.0,(347) 702-7899,11473.696872199374,40.602259323006,-73.9943466778923,POINT (-73.9943466778923 40.602259323006),106,3.0,Brooklyn,047,BK28,Bensonhurst West,46663162.9946,37029.1383654
360,DED8tBg7SFg1_3xsASWReg,kissena-cafe-flushing,Kissena Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/BF_fbKLJubujHn2MU725Ig/o.jpg,False,https://www.yelp.com/biz/kissena-cafe-flushing?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,38,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.7395042, 'longitude': -73.8152871}",['delivery'],$,"{'address1': '6004 Kissena Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['6004 Kissena Blvd', 'Flushing, NY 11355']}",17188860689.0,(718) 886-0689,15562.09870272462,40.7395042,-73.8152871,POINT (-73.8152871 40.7395042),149,4.0,Queens,081,QN62,Queensboro Hill,26541931.1039,30690.3017406
361,oY4oLarbqwowSeVcE2B-1g,mitea-forest-hills-queens-2,Mitea forest hills,,False,https://www.yelp.com/biz/mitea-forest-hills-queens-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,1,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'desserts', 'title': 'Desserts'}]",5.0,"{'latitude': 40.72069, 'longitude': -73.8440798}",[],,"{'address1': '107-22 Continental Ave', 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['107-22 Continental Ave', 'Queens, NY 11375']}",,,12773.577696504582,40.72069,-73.8440798,POINT (-73.8440798 40.72069),190,4.0,Queens,081,QN17,Forest Hills,57823290.3238,36173.6497604
362,h4R-66z38cuGlz6wOfnx4Q,u-crew-thai-creamery-and-tea-corona,U-Crew Thai Creamery & Tea,https://s3-media3.fl.yelpcdn.com/bphoto/T1QL0uZ4gePHC8FPe9PmvQ/o.jpg,False,https://www.yelp.com/biz/u-crew-thai-creamery-and-tea-corona?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,11,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 40.7495468, 'longitude': -73.8620374}","['delivery', 'pickup']",,"{'address1': '103-22 Roosevelt Ave', 'address2': '', 'address3': None, 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['103-22 Roosevelt Ave', 'Corona, NY 11368']}",19176986662.0,(917) 698-6662,12177.316461056556,40.7495468,-73.8620374,POINT (-73.8620374 40.7495468),22,4.0,Queens,081,QN26,North Corona,18003888.069,18429.5401384
363,gqoFq6ptn1C1D0R8DypaRw,39-kings-cafe-flushing-2,39 Kings Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/AFITehtIuO8Ngjh2RZbwLg/o.jpg,False,https://www.yelp.com/biz/39-kings-cafe-flushing-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,102,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]",3.5,"{'latitude': 40.759646115666015, 'longitude': -73.83219154403531}","['delivery', 'pickup']",$$,"{'address1': '39-07 Prince St', 'address2': '', 'address3': None, 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['39-07 Prince St', 'Flushing, NY 11354']}",17189393330.0,(718) 939-3330,14929.1810349703,40.759646115666015,-73.83219154403531,POINT (-73.83219154403531 40.759646115666015),155,4.0,Queens,081,QN22,Flushing,37864244.6349,38368.0678904
364,9MSvj1NSKlWZKNA3aQaJOQ,anda-cafe-flushing-2,Anda Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/67ODoxU0_5hPnxUaPbpyQw/o.jpg,False,https://www.yelp.com/biz/anda-cafe-flushing-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,24,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]",3.5,"{'latitude': 40.7430580638732, 'longitude': -73.825889}",['delivery'],$,"{'address1': '6002 Main St', 'address2': '', 'address3': None, 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['6002 Main St', 'Flushing, NY 11355']}",,,14794.875073234292,40.7430580638732,-73.825889,POINT (-73.825889 40.7430580638732),149,4.0,Queens,081,QN62,Queensboro Hill,26541931.1039,30690.3017406
365,wob2d43mnUOksdKD51wJ3A,sakai-ramen-staten-island,Sakai Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/b2XZmZKpK_ZNs3p-OxzYcw/o.jpg,False,https://www.yelp.com/biz/sakai-ramen-staten-island?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,60,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.623464, 'longitude': -74.148136}","['delivery', 'pickup']",$$,"{'address1': '965 Richmond Ave', 'address2': 'Ste F', 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['965 Richmond Ave', 'Ste F', 'Staten Island, NY 10314']}",17185012228.0,(718) 501-2228,15857.930992365102,40.623464,-74.148136,POINT (-74.148136 40.623464),193,5.0,Staten Island,085,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,89455508.2667,71207.5560849
366,XgqIDfU6tKPUdRxRG5uDNw,desi-deli-indian-restaurant-new-york-4,Desi Deli Indian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/8FaBCQ5w8tQlgri9wxms0Q/o.jpg,False,https://www.yelp.com/biz/desi-deli-indian-restaurant-new-york-4?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,132,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.76433, 'longitude': -73.99182}","['delivery', 'pickup']",$,"{'address1': '724 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['724 10th Ave', 'New York, NY 10019']}",12123999007.0,(212) 399-9007,6546.899501867465,40.76433,-73.99182,POINT (-73.99182 40.76433),69,1.0,Manhattan,061,MN15,Clinton,18373942.942,34570.7772787
367,4wz4FUZiYeCmqzdzQyAo1A,v3nom-cafe-and-lounge-jamaica,V3nom Cafe & Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/ekNZGzfruCA9ApfjanEADA/o.jpg,False,https://www.yelp.com/biz/v3nom-cafe-and-lounge-jamaica?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,33,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 40.72536, 'longitude': -73.72174}",['delivery'],$$,"{'address1': '246-09 Jericho Tpke', 'address2': None, 'address3': None, 'city': 'Jamaica', 'zip_code': '11426', 'country': 'US', 'state': 'NY', 'display_address': ['246-09 Jericho Tpke', 'Jamaica, NY 11426']}",16462878889.0,(646) 287-8889,23073.607731648684,40.72536,-73.72174,POINT (-73.72174 40.72536),84,4.0,Queens,081,QN43,Bellerose,55192455.4389,32086.68427
368,GPwmKR7K0BGQpzAcnTvMTA,coco-fresh-tea-and-juice-queens-9,CoCo Fresh Tea & Juice,https://s3-media4.fl.yelpcdn.com/bphoto/ttfcRvJJo7uEhOosUulliA/o.jpg,False,https://www.yelp.com/biz/coco-fresh-tea-and-juice-queens-9?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,5,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.0,"{'latitude': 40.76575, 'longitude': -73.80325}",[],,"{'address1': '36-1 162nd St', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11358', 'country': 'US', 'state': 'NY', 'display_address': ['36-1 162nd St', 'Queens, NY 11358']}",17186610724.0,(718) 661-0724,17271.187498447187,40.76575,-73.80325,POINT (-73.80325 40.76575),0,4.0,Queens,081,QN51,Murray Hill,52488277.4492,33266.9048559
369,UmYOjtJCW_-VmQ-45oxptg,diy-poke-sushi-ii-staten-island-4,DIY POKE SUSHI II,https://s3-media2.fl.yelpcdn.com/bphoto/vO3_YndaiZtoHKH9pcmUDQ/o.jpg,False,https://www.yelp.com/biz/diy-poke-sushi-ii-staten-island-4?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,3,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 40.55065, 'longitude': -74.15043}","['delivery', 'pickup']",,"{'address1': '3981 Amboy Rd', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10308', 'country': 'US', 'state': 'NY', 'display_address': ['3981 Amboy Rd', 'Staten Island, NY 10308']}",17166662866.0,(716) 666-2866,21679.2481456904,40.55065,-74.15043,POINT (-74.15043 40.55065),160,5.0,Staten Island,085,SI54,Great Kills,89611143.5663,66104.6561191
370,fVYEY6lNtx9zYY8JswvAWQ,cornerstone-café-queens-2,Cornerstone Café,https://s3-media1.fl.yelpcdn.com/bphoto/jjacJHCUWSjXl46-LPmflQ/o.jpg,False,https://www.yelp.com/biz/cornerstone-caf%C3%A9-queens-2?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,26,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",2.5,"{'latitude': 40.7449576628613, 'longitude': -73.9037799999962}",[],$,"{'address1': '60-15 Woodside Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['60-15 Woodside Ave', 'Queens, NY 11377']}",17184577285.0,(718) 457-7285,8802.361136369047,40.7449576628613,-73.9037799999962,POINT (-73.9037799999962 40.7449576628613),178,4.0,Queens,081,QN63,Woodside,28248151.0863,27863.1243587
371,PtWjJTU3t2zuXaKwOMsIdw,pot-pot-noodle-and-tea-cafe-glendale,Pot Pot Noodle & Tea Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/ZYUYJcqfkTuvSrJpJr7Ojg/o.jpg,False,https://www.yelp.com/biz/pot-pot-noodle-and-tea-cafe-glendale?adjust_creative=zTtVd4iqmdHJBmAUCFHMFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zTtVd4iqmdHJBmAUCFHMFw,30,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 40.7086572, 'longitude': -73.86845009999999}","['delivery', 'pickup']",$,"{'address1': '8000 Cooper Ave', 'address2': 'Ste K2', 'address3': None, 'city': 'Glendale', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['8000 Cooper Ave', 'Ste K2', 'Glendale, NY 11385']}",17186665298.0,(718) 666-5298,10613.538129685438,40.7086572,-73.86845009999999,POINT (-73.86845009999999 40.7086572),11,4.0,Queens,081,QN19,Glendale,30016735.3295,41514.435087
